,,,,,,,,9.h7h8 (994 995 1 0 909 940) 
,,,,,,,,9.b1a1 (994 995 1 0 909 940) 
,,,,,,,,9.b1c1 (994 995 1 0 909 940) 
,,,,,,,,9.b1a2 (994 995 1 0 909 940) 
,,,,,,,,9.b1b2 (994 995 1 0 909 940) 
,,,,,,,,9.b1c2 (994 995 1 0 909 940) 
,,,,,,,,9.e4d5 (994 995 5 2147483647 909 -16000) ,10.e5d5 (-995 -994 4 2147483647 -996 -16000) ,11.h7f7 (994 995 4 2147483647 913 -16000) ,12.d5c6 (-995 -994 3 2147483647 -927 -16000) 
,,,,,,,,,,,12.d5c4 (-995 -994 3 2147483542 -927 -1018) 
,,,,,,,,,,,12.d5e6 (-995 -994 3 4016 -927 -1012) 
,,,,,,,,,,11.b1c2 (994 995 4 2147483543 913 936) ,12.d5d4 (-995 -994 1 2147483543 -938 -16000) 
,,,,,,,,,,11.e7h4 (994 995 4 2147483538 913 954) ,12.d5d4 (-995 -994 1 2147483542 -902 -16000) 
,,,,,,,,,,,12.d5e6 (-995 -994 1 2147483541 -902 -1061) 
,,,,,,,,,,,12.d5e5 (-995 -994 1 71 -902 -1061) 
,,,,,,,,,,,12.d5c6 (-995 -994 1 39 -902 -1061) 
,,,,,,,,,,,12.d5d6 (-995 -994 1 38 -902 -1061) 
,,,,,,,,,,,12.d5c5 (-995 -994 1 0 -902 -1061) 
,,,,,,,,,,,12.d5e4 (-995 -994 1 0 -902 -1061) 
,,,,,,,,,,,12.d5c4 (-995 -994 1 0 -902 -1061) 
,,,,,,,,,10.e5f5 (-995 -994 4 2147483542 -996 -1061) ,11.Null (994 995 3 -999 1001 -16000) 
,,,,,,,,,10.e5f4 (-995 -994 4 2147483541 -996 -999) ,11.e7h4 (994 995 3 2147483546 990 -16000) ,12.f4f5 (-995 -994 2 2147483542 -979 -16000) 
,,,,,,,,,,,12.f4e4 (-995 -994 2 2147483541 -979 -1152) 
,,,,,,,,,,,12.f4e5 (-995 -994 2 71 -979 -1066) 
,,,,,,,,,10.e5d4 (-995 -994 4 0 -996 -999) 
,,,,,,,,,10.e5e4 (-995 -994 4 0 -996 -996) 
,,,,,,,8.e6d7 (-995 -994 6 0 -911 -995) ,9.e4d5 (994 995 2 2147483595 922 -16000) ,10.d7c7 (-995 -994 1 0 -1009 -16000) 
,,,,,,,,,10.d7c8 (-995 -994 1 0 -1009 -1013) 
,,,,,,,,,10.d7e8 (-995 -994 1 0 -1009 -1013) 
,,,,,,,8.All:-995
,,,,,,7.Cut
,,,,,6.e6f5 (-995 -994 8 2147483542 -808 -995) ,7.h7f7 (994 995 7 2147483544 810 -16000) ,8.f5g6 (-995 -994 5 2147483542 -824 -16000) ,9.e7h4 (994 995 4 2147483546 836 -16000) ,10.g6f7 (-995 -994 1 2147483627 -825 -16000) 
,,,,,,,,9.h6h7 (994 995 4 2147483544 836 283) ,10.g6f7 (-995 -994 1 2147483627 -923 -16000) 
,,,,,,,,,10.g6h5 (-995 -994 1 2147483542 -923 -1009) 
,,,,,,,,,10.e5e4 (-995 -994 1 0 -923 -1009) 
,,,,,,,,,10.g6h6 (-995 -994 1 0 -923 -1009) 
,,,,,,,,,10.d5d4 (-995 -994 1 0 -923 -1009) 
,,,,,,,8.f5e6 (-995 -994 5 2147483541 -824 -1009) ,9.h6h7 (994 995 4 2147483546 826 -16000) ,10.e6f7 (-995 -994 1 2147483627 -912 -16000) 
,,,,,,,,,10.e5e4 (-995 -994 1 0 -912 -1009) 
,,,,,,,,,10.e6d7 (-995 -994 1 0 -912 -1009) 
,,,,,,,,,10.d5d4 (-995 -994 1 0 -912 -1009) 
,,,,,,,8.All:-1009
,,,,,,7.Cut
,,,,,6.d5d4 (-995 -994 8 87 -808 -995) ,7.e7h4 (994 995 5 2147483647 803 -16000) ,8.e5e4 (-995 -994 4 2147483647 -792 -16000) ,9.d3e4 (994 995 3 2147483647 784 -16000) ,10.TTUpper (-995 -994 2 -1005 -899 -16000) 
,,,,,,,8.e6f5 (-995 -994 4 2147483544 -792 -1005) ,9.TTLower (994 995 3 1047 793 -16000) 
,,,,,,,8.e6d5 (-995 -994 4 49 -792 -1005) ,9.h4g3 (994 995 2 2147483647 790 -16000) ,10.TTExact (-995 -994 1 -949 -943 -16000) 
,,,,,,,,9.h7d7 (994 995 2 2147483543 790 949) ,10.d5e6 (-995 -994 2 2147483541 -798 -16000) ,11.h4g3 (994 995 1 2147483594 803 -16000) 
,,,,,,,,,,11.d7d4 (994 995 1 2147483592 803 956) 
,,,,,,,,,,11.h6h7 (994 995 1 2147483544 803 956) 
,,,,,,,,,,11.d7g7 (994 995 1 293 803 956) 
,,,,,,,,,,11.d7e7 (994 995 1 113 803 956) ,12.TTUpper (-995 -994 1 -1040 -799 -16000) 
,,,,,,,,,10.d5c6 (-995 -994 2 150 -798 -1040) ,11.h4g3 (994 995 1 2147483594 809 -16000) 
,,,,,,,,,,11.d7d4 (994 995 1 2147483592 809 962) 
,,,,,,,,,,11.d7e7 (994 995 1 2147483546 809 962) 
,,,,,,,,,,11.h6h7 (994 995 1 2147483544 809 962) 
,,,,,,,,,,11.b1c2 (994 995 1 2147483543 809 962) 
,,,,,,,,,,11.h4d8 (994 995 1 0 809 962) 
,,,,,,,,,,11.h4f6 (994 995 1 0 809 962) 
,,,,,,,,,,11.d7d5 (994 995 1 0 809 962) 
,,,,,,,,,,11.d7d6 (994 995 1 0 809 962) 
,,,,,,,,,,11.d7a7 (994 995 1 0 809 962) 
,,,,,,,,,,11.d7b7 (994 995 1 0 809 962) 
,,,,,,,,,,11.d7c7 (994 995 1 0 809 962) 
,,,,,,,,,,11.h4g5 (994 995 1 0 809 962) 
,,,,,,,,,,11.d7f7 (994 995 1 0 809 962) 
,,,,,,,,,,11.d7g7 (994 995 1 0 809 962) 
,,,,,,,,,,11.d7h7 (994 995 1 0 809 962) 
,,,,,,,,,,11.d7d8 (994 995 1 0 809 962) 
,,,,,,,,,,11.b1a1 (994 995 1 0 809 962) 
,,,,,,,,,,11.b1c1 (994 995 1 0 809 962) 
,,,,,,,,,,11.b1a2 (994 995 1 0 809 962) 
,,,,,,,,,,11.b1b2 (994 995 1 0 809 962) 
,,,,,,,,,,11.h4e7 (994 995 1 0 809 962) 
,,,,,,,,9.h7f7 (994 995 2 2147483541 790 962) 
,,,,,,,,9.h7g7 (994 995 2 18 790 962) 
,,,,,,,,9.b1c2 (994 995 2 8 790 962) 
,,,,,,,,9.h7a7 (994 995 2 0 790 962) 
,,,,,,,,9.h7b7 (994 995 2 0 790 962) 
,,,,,,,,9.h7c7 (994 995 2 0 790 962) 
,,,,,,,,9.h4g5 (994 995 2 0 790 962) 
,,,,,,,,9.h7e7 (994 995 2 0 790 962) 
,,,,,,,,9.h4f6 (994 995 2 0 790 962) 
,,,,,,,,9.h4e7 (994 995 2 0 790 962) 
,,,,,,,,9.h7h8 (994 995 2 0 790 962) 
,,,,,,,,9.b1a1 (994 995 2 0 790 962) 
,,,,,,,,9.b1c1 (994 995 2 0 790 962) 
,,,,,,,,9.b1a2 (994 995 2 0 790 962) 
,,,,,,,,9.b1b2 (994 995 2 0 790 962) 
,,,,,,,,9.h4d8 (994 995 2 0 790 962) 
,,,,,,,,9.h4g3 (994 995 3 2147483647 790 -16000) ,10.d5d6 (-995 -994 2 2147483647 -943 -16000) ,11.TTUpper (994 995 1 975 949 -16000) 
,,,,,,,,9.h7d7 (994 995 3 2147483543 790 975) ,10.d5c6 (-995 -994 3 2147483647 -798 -16000) ,11.h4g3 (994 995 2 2147483647 809 -16000) ,12.c6d7 (-995 -994 1 2147483627 -962 -16000) 
,,,,,,,,,,11.d7d4 (994 995 2 2147483592 809 426) 
,,,,,,,,,,11.d7e7 (994 995 2 2147483546 809 889) 
,,,,,,,,,,11.h6h7 (994 995 2 2147483544 809 889) ,12.c6d7 (-995 -994 1 2147483627 -896 -16000) 
,,,,,,,,,,,12.c6b5 (-995 -994 1 2147483542 -896 -1096) 
,,,,,,,,,,,12.c6c5 (-995 -994 1 0 -896 -1061) 
,,,,,,,,,,,12.c6b6 (-995 -994 1 0 -896 -1043) 
,,,,,,,,,,,12.e5e4 (-995 -994 1 0 -896 -1043) 
,,,,,,,,,10.d5e6 (-995 -994 3 18 -798 -1043) ,11.Null (994 995 2 -999 803 -16000) 
,,,,,,,,,,11.d7e7 (994 995 2 2147483647 803 -16000) ,12.TTUpper (-995 -994 2 -1040 -799 -16000) 
,,,,,,,,,10.d5c5 (-995 -994 3 9 -798 -1040) ,11.h4g3 (994 995 2 2147483594 801 -16000) ,12.e5e4 (-995 -994 1 64 -954 -16000) 
,,,,,,,,,,,12.c5b6 (-995 -994 1 1 -954 -1068) 
,,,,,,,,,,,12.c5b5 (-995 -994 1 0 -954 -1068) 
,,,,,,,,,,,12.c5b4 (-995 -994 1 0 -954 -1068) 
,,,,,,,,,,,12.c5c6 (-995 -994 1 0 -954 -1068) 
,,,,,,,8.e6d6 (-995 -994 4 38 -792 -1005) ,9.h4g3 (994 995 2 2147483647 794 -16000) ,10.TTExact (-995 -994 1 -949 -947 -16000) 
,,,,,,,,9.h7d7 (994 995 2 2147483546 794 949) ,10.d6d7 (-995 -994 1 2147483627 -800 -16000) 
,,,,,,,,9.h7f7 (994 995 2 2147483541 794 949) 
,,,,,,,,9.h7e7 (994 995 2 41 794 949) 
,,,,,,,,9.h7g7 (994 995 2 13 794 949) 
,,,,,,,,9.b1c2 (994 995 2 10 794 949) 
,,,,,,,,9.h7b7 (994 995 2 0 794 949) 
,,,,,,,,9.h7c7 (994 995 2 0 794 949) 
,,,,,,,,9.h4g5 (994 995 2 0 794 949) 
,,,,,,,,9.h4e7 (994 995 2 0 794 949) 
,,,,,,,,9.h4f6 (994 995 2 0 794 949) 
,,,,,,,,9.h4d8 (994 995 2 0 794 949) 
,,,,,,,,9.h7h8 (994 995 2 0 794 949) 
,,,,,,,,9.b1a1 (994 995 2 0 794 949) 
,,,,,,,,9.b1c1 (994 995 2 0 794 949) 
,,,,,,,,9.b1a2 (994 995 2 0 794 949) 
,,,,,,,,9.b1b2 (994 995 2 0 794 949) 
,,,,,,,,9.h7a7 (994 995 2 0 794 949) 
,,,,,,,,9.h4g3 (994 995 3 2147483647 794 -16000) ,10.d6e6 (-995 -994 2 2147483647 -947 -16000) ,11.TTUpper (994 995 1 975 949 -16000) 
,,,,,,,,9.h7d7 (994 995 3 2147483546 794 975) ,10.d6d7 (-995 -994 2 2147483647 -800 -16000) 
,,,,,,,,9.h7f7 (994 995 3 2147483541 794 975) 
,,,,,,,,9.h7e7 (994 995 3 41 794 975) 
,,,,,,,,9.h7g7 (994 995 3 13 794 975) 
,,,,,,,,9.b1c2 (994 995 3 10 794 975) 
,,,,,,,,9.h7b7 (994 995 3 0 794 975) 
,,,,,,,,9.h7c7 (994 995 3 0 794 975) 
,,,,,,,,9.h4g5 (994 995 3 0 794 975) 
,,,,,,,,9.h4e7 (994 995 3 0 794 975) 
,,,,,,,,9.h4f6 (994 995 3 0 794 975) 
,,,,,,,,9.h4d8 (994 995 3 0 794 975) 
,,,,,,,,9.h7h8 (994 995 3 0 794 975) 
,,,,,,,,9.b1a1 (994 995 3 0 794 975) 
,,,,,,,,9.b1c1 (994 995 3 0 794 975) 
,,,,,,,,9.b1a2 (994 995 3 0 794 975) 
,,,,,,,,9.b1b2 (994 995 3 0 794 975) 
,,,,,,,,9.h7a7 (994 995 3 0 794 975) 
,,,,,,,8.Cut
,,,,,,7.h7f7 (994 995 5 2147483546 803 975) 
,,,,,,7.SEE pruning
,,,,,,7.b1c2 (994 995 5 2147483541 803 975) ,8.TTLower (-995 -994 4 -991 -828 -16000) 
,,,,,,7.h7g7 (994 995 5 9 803 991) ,8.e6f5 (-995 -994 1 2147483544 -805 -16000) 
,,,,,,,8.Cut
,,,,,,7.e7g5 (994 995 5 0 803 991) ,8.e5e4 (-995 -994 2 2147483544 -800 -16000) ,9.d3e4 (994 995 1 2147483595 793 -16000) 
,,,,,,,,9.h7d7 (994 995 1 2147483546 793 908) 
,,,,,,,,9.h7f7 (994 995 1 2147483538 793 908) 
,,,,,,,,9.g5h4 (994 995 1 36 793 908) 
,,,,,,,,9.h7g7 (994 995 1 35 793 908) 
,,,,,,,,9.g5e7 (994 995 1 0 793 908) 
,,,,,,,,9.g5d8 (994 995 1 0 793 908) 
,,,,,,,,9.h7a7 (994 995 1 0 793 908) 
,,,,,,,,9.h7b7 (994 995 1 0 793 908) 
,,,,,,,,9.h7c7 (994 995 1 0 793 908) 
,,,,,,,,9.g5e3 (994 995 1 0 793 908) 
,,,,,,,,9.h7e7 (994 995 1 0 793 908) ,10.e6f5 (-995 -994 1 708 -799 -16000) 
,,,,,,,,9.g5f4 (994 995 1 0 793 908) 
,,,,,,,,9.g5f6 (994 995 1 0 793 908) 
,,,,,,,,9.h7h8 (994 995 1 0 793 908) 
,,,,,,,,9.b1a1 (994 995 1 0 793 908) 
,,,,,,,,9.b1c1 (994 995 1 0 793 908) 
,,,,,,,,9.b1a2 (994 995 1 0 793 908) 
,,,,,,,,9.b1b2 (994 995 1 0 793 908) 
,,,,,,,,9.b1c2 (994 995 1 0 793 908) 
,,,,,,,8.Cut
,,,,,,7.e7d6 (994 995 5 0 803 991) 
,,,,,,7.SEE pruning
,,,,,,7.e7f6 (994 995 5 0 803 991) 
,,,,,,7.SEE pruning
,,,,,,7.e7d8 (994 995 5 0 803 991) ,8.Node level futility pruning
,,,,,,7.e7f8 (994 995 5 0 803 991) ,8.Node level futility pruning
,,,,,,7.e7b4 (994 995 5 0 803 991) ,8.TTLower (-995 -994 2 -963 -805 -16000) 
,,,,,,7.e7c5 (994 995 5 0 803 991) ,8.TTLower (-995 -994 2 -833 -815 -16000) 
,,,,,,7.h7h8 (994 995 5 0 803 991) ,8.e6e7 (-995 -994 2 2147483617 -808 -16000) 
,,,,,,,8.Cut
,,,,,,7.b1a1 (994 995 5 0 803 991) ,8.TTLower (-995 -994 2 -976 -778 -16000) 
,,,,,,7.b1c1 (994 995 5 0 803 991) ,8.TTLower (-995 -994 2 -993 -809 -16000) 
,,,,,,7.b1a2 (994 995 5 0 803 993) ,8.TTLower (-995 -994 2 -966 -803 -16000) 
,,,,,,7.b1b2 (994 995 5 0 803 993) ,8.TTLower (-995 -994 1 -980 -818 -16000) 
,,,,,,7.e7a3 (994 995 5 0 803 993) ,8.Node level futility pruning
,,,,,,7.All:993
,,,,,,7.e7h4 (994 995 7 2147483647 803 -16000) ,8.e6d6 (-995 -994 6 2147483647 -792 -16000) ,9.h4g3 (994 995 5 2147483647 794 -16000) ,10.d6e6 (-995 -994 4 2147483647 -947 -16000) ,11.g3e5 (994 995 3 2147483647 949 -16000) 
,,,,,,,,,,11.b1c2 (994 995 3 2147483542 949 726) ,12.e6d6 (-995 -994 2 2147483647 -973 -16000) 
,,,,,,,,,,11.h7d7 (994 995 3 2147483538 949 990) 
,,,,,,,,,,11.h7g7 (994 995 3 293 949 990) ,12.e6f5 (-995 -994 1 2147483544 -951 -16000) 
,,,,,,,,,,11.g3h4 (994 995 3 142 949 990) ,12.TTLower (-995 -994 1 -966 -948 -16000) 
,,,,,,,,,,11.h7e7 (994 995 3 118 949 990) ,12.e6e7 (-995 -994 2 2147483647 -958 -16000) 
,,,,,,,,,,11.h7a7 (994 995 3 0 949 990) 
,,,,,,,,,,11.h7b7 (994 995 3 0 949 990) 
,,,,,,,,,,11.h7c7 (994 995 3 0 949 990) 
,,,,,,,,,,11.g3h2 (994 995 3 0 949 990) 
,,,,,,,,,,11.g3e1 (994 995 3 0 949 990) 
,,,,,,,,,,11.h7f7 (994 995 3 0 949 990) 
,,,,,,,,,,11.g3f4 (994 995 3 0 949 990) 
,,,,,,,,,,11.h7h8 (994 995 3 0 949 990) 
,,,,,,,,,,11.b1a1 (994 995 3 0 949 990) 
,,,,,,,,,,11.b1c1 (994 995 3 0 949 990) 
,,,,,,,,,,11.b1a2 (994 995 3 0 949 990) 
,,,,,,,,,,11.b1b2 (994 995 3 0 949 990) 
,,,,,,,,,,11.g3f2 (994 995 3 0 949 990) 
,,,,,,,,9.h7d7 (994 995 5 2147483546 794 990) ,10.d6d7 (-995 -994 4 2147483647 -800 -16000) ,11.h4g3 (994 995 3 2147483647 264 -16000) 
,,,,,,,,,,11.h6h7 (994 995 3 2147483545 264 424) 
,,,,,,,,,,11.h4g5 (994 995 3 0 264 424) 
,,,,,,,,,,11.h4f6 (994 995 3 0 264 424) 
,,,,,,,,,,11.h4e7 (994 995 3 0 264 424) 
,,,,,,,,,,11.h4d8 (994 995 3 0 264 424) 
,,,,,,,,,,11.b1a1 (994 995 3 0 264 424) 
,,,,,,,,,,11.b1c1 (994 995 3 0 264 424) 
,,,,,,,,,,11.b1a2 (994 995 3 0 264 424) 
,,,,,,,,,,11.b1b2 (994 995 3 0 264 424) 
,,,,,,,,,,11.b1c2 (994 995 3 0 264 424) 
,,,,,,,,9.h7f7 (994 995 5 2147483541 794 990) ,10.d6e6 (-995 -994 2 2147483542 -808 -16000) ,11.h4g3 (994 995 1 2147483647 810 -16000) 
,,,,,,,,,,11.h6h7 (994 995 1 2147483545 810 963) 
,,,,,,,,,,11.f7g7 (994 995 1 2147483541 810 963) 
,,,,,,,,,,11.f7e7 (994 995 1 118 810 963) ,12.TTUpper (-995 -994 1 -1040 -799 -16000) 
,,,,,,,,,10.e5e4 (-995 -994 2 2147483541 -808 -1040) 
,,,,,,,,,10.d6c5 (-995 -994 2 1 -808 -1040) ,11.h4g3 (994 995 1 2147483647 808 -16000) 
,,,,,,,,,,11.f7e7 (994 995 1 2147483546 808 961) 
,,,,,,,,,,11.b1c2 (994 995 1 2147483544 808 961) 
,,,,,,,,,,11.h6h7 (994 995 1 2147483543 808 961) 
,,,,,,,,,,11.f7c7 (994 995 1 1 808 961) ,12.c5d6 (-995 -994 1 2147483647 -812 -16000) 
,,,,,,,,,,11.h4d8 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7f1 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7f2 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7f3 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7f4 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7f5 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7f6 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7a7 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7b7 (994 995 1 0 808 969) 
,,,,,,,,,,11.h4e7 (994 995 1 0 808 969) ,12.c5b5 (-995 -994 1 2147483647 -813 -16000) 
,,,,,,,,,,11.f7d7 (994 995 1 0 808 969) 
,,,,,,,,,,11.h4f6 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7g7 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7h7 (994 995 1 0 808 969) 
,,,,,,,,,,11.f7f8 (994 995 1 0 808 969) 
,,,,,,,,,,11.b1a1 (994 995 1 0 808 969) 
,,,,,,,,,,11.b1c1 (994 995 1 0 808 969) 
,,,,,,,,,,11.b1a2 (994 995 1 0 808 969) 
,,,,,,,,,,11.b1b2 (994 995 1 0 808 969) 
,,,,,,,,,,11.h4g5 (994 995 1 0 808 969) 
,,,,,,,,9.h7e7 (994 995 5 41 794 990) ,10.d6c5 (-995 -994 2 2147483542 -800 -16000) ,11.h4g3 (994 995 1 2147483594 800 -16000) 
,,,,,,,,,,11.e7e5 (994 995 1 2147483592 800 957) ,12.c5d6 (-995 -994 1 2147483541 -883 -16000) 
,,,,,,,,,,,12.c5c6 (-995 -994 1 1 -883 -1041) 
,,,,,,,,,,,12.c5b6 (-995 -994 1 0 -883 -1041) 
,,,,,,,,,,,12.c5b4 (-995 -994 1 0 -883 -1041) 
,,,,,,,,,10.d6d5 (-995 -994 2 324 -800 -1037) 
,,,,,,,,,10.e5e4 (-995 -994 2 21 -800 -1037) 
,,,,,,,,,10.d6c6 (-995 -994 2 5 -800 -1037) ,11.h4g3 (994 995 1 2147483647 808 -16000) 
,,,,,,,,,,11.e7e5 (994 995 1 2147483592 808 965) 
,,,,,,,,,,11.h6h7 (994 995 1 2147483544 808 965) 
,,,,,,,,,,11.b1c2 (994 995 1 2147483543 808 965) 
,,,,,,,,,,11.e7f7 (994 995 1 2147483541 808 965) 
,,,,,,,,,,11.e7e6 (994 995 1 0 808 965) ,12.c6d5 (-995 -994 1 2147483647 -806 -16000) 
,,,,,,,,,,11.e7a7 (994 995 1 0 808 965) 
,,,,,,,,,,11.e7b7 (994 995 1 0 808 965) 
,,,,,,,,,,11.e7c7 (994 995 1 0 808 965) 
,,,,,,,,,,11.e7d7 (994 995 1 0 808 965) 
,,,,,,,,,,11.h4g5 (994 995 1 0 808 965) 
,,,,,,,,,,11.e7g7 (994 995 1 0 808 965) 
,,,,,,,,,,11.e7h7 (994 995 1 0 808 965) 
,,,,,,,,,,11.e7e8 (994 995 1 0 808 965) 
,,,,,,,,,,11.b1a1 (994 995 1 0 808 965) 
,,,,,,,,,,11.b1c1 (994 995 1 0 808 965) 
,,,,,,,,,,11.b1a2 (994 995 1 0 808 965) 
,,,,,,,,,,11.b1b2 (994 995 1 0 808 965) 
,,,,,,,,,,11.h4f6 (994 995 1 0 808 965) 
,,,,,,,,9.h7g7 (994 995 5 13 794 990) ,10.d6c6 (-995 -994 2 2147483542 -796 -16000) ,11.h4g3 (994 995 1 2147483594 804 -16000) 
,,,,,,,,,,11.g7g4 (994 995 1 2147483592 804 957) 
,,,,,,,,,,11.h6h7 (994 995 1 2147483544 804 957) 
,,,,,,,,,,11.b1c2 (994 995 1 2147483543 804 957) 
,,,,,,,,,,11.h4e7 (994 995 1 0 804 957) 
,,,,,,,,,,11.h4d8 (994 995 1 0 804 957) 
,,,,,,,,,,11.h4g5 (994 995 1 0 804 957) 
,,,,,,,,,,11.g7g5 (994 995 1 0 804 957) 
,,,,,,,,,,11.g7g6 (994 995 1 0 804 957) ,12.c6d5 (-995 -994 1 2147483542 -792 -16000) 
,,,,,,,,,,11.g7a7 (994 995 1 0 804 957) 
,,,,,,,,,,11.g7b7 (994 995 1 0 804 957) 
,,,,,,,,,,11.g7c7 (994 995 1 0 804 957) 
,,,,,,,,,,11.g7d7 (994 995 1 0 804 957) 
,,,,,,,,,,11.g7e7 (994 995 1 0 804 957) 
,,,,,,,,,,11.g7f7 (994 995 1 0 804 957) 
,,,,,,,,,,11.g7h7 (994 995 1 0 804 957) 
,,,,,,,,,,11.g7g8 (994 995 1 0 804 957) 
,,,,,,,,,,11.b1a1 (994 995 1 0 804 957) 
,,,,,,,,,,11.b1c1 (994 995 1 0 804 957) 
,,,,,,,,,,11.b1a2 (994 995 1 0 804 957) 
,,,,,,,,,,11.b1b2 (994 995 1 0 804 957) 
,,,,,,,,,,11.h4f6 (994 995 1 0 804 957) 
,,,,,,,,9.b1c2 (994 995 5 10 794 990) ,10.TTLower (-995 -994 2 -986 -818 -16000) 
,,,,,,,,9.h7b7 (994 995 5 0 794 990) 
,,,,,,,,9.h7c7 (994 995 5 0 794 990) 
,,,,,,,,9.h4g5 (994 995 5 0 794 990) 
,,,,,,,,9.h4e7 (994 995 5 0 794 990) 
,,,,,,,,9.h4f6 (994 995 5 0 794 990) 
,,,,,,,,9.h4d8 (994 995 5 0 794 990) 
,,,,,,,,9.h7h8 (994 995 5 0 794 990) 
,,,,,,,,9.b1a1 (994 995 5 0 794 990) 
,,,,,,,,9.b1c1 (994 995 5 0 794 990) 
,,,,,,,,9.b1a2 (994 995 5 0 794 990) 
,,,,,,,,9.b1b2 (994 995 5 0 794 990) 
,,,,,,,,9.h7a7 (994 995 5 0 794 990) 
,,,,,,,8.Cut
,,,,,,7.h7f7 (994 995 7 2147483546 803 990) ,8.e6f7 (-995 -994 1 2147483627 -817 -16000) 
,,,,,,,8.Cut
,,,,,,7.b1c2 (994 995 7 2147483541 803 990) ,8.e6d5 (-995 -994 6 2147483647 -828 -16000) ,9.e7h4 (994 995 5 2147483647 827 -16000) ,10.d5c6 (-995 -994 4 2147483647 -815 -16000) ,11.h4g3 (994 995 3 2147483647 826 -16000) ,12.c6d5 (-995 -994 2 2147483647 -979 -16000) 
,,,,,,,,,,11.h7d7 (994 995 3 2147483542 826 991) 
,,,,,,,,,,11.h7f7 (994 995 3 2147483541 826 991) 
,,,,,,,,,,11.h4e7 (994 995 3 0 826 991) 
,,,,,,,,,,11.h4d8 (994 995 3 0 826 991) 
,,,,,,,,,,11.h7a7 (994 995 3 0 826 991) 
,,,,,,,,,,11.h7b7 (994 995 3 0 826 991) 
,,,,,,,,,,11.h7c7 (994 995 3 0 826 991) ,12.c6c7 (-995 -994 2 2147483647 -846 -16000) 
,,,,,,,,,,11.h4g5 (994 995 3 0 826 991) 
,,,,,,,,,,11.h7e7 (994 995 3 0 826 991) 
,,,,,,,,,,11.h4f6 (994 995 3 0 826 991) 
,,,,,,,,,,11.h7g7 (994 995 3 0 826 991) 
,,,,,,,,,,11.h7h8 (994 995 3 0 826 991) 
,,,,,,,,,,11.c2b1 (994 995 3 0 826 991) 
,,,,,,,,,,11.c2c1 (994 995 3 0 826 991) 
,,,,,,,,,,11.c2d1 (994 995 3 0 826 991) 
,,,,,,,,,,11.c2b2 (994 995 3 0 826 991) 
,,,,,,,,,,11.c2b3 (994 995 3 0 826 991) 
,,,,,,,,9.h7f7 (994 995 5 2147483538 827 991) ,10.d5c6 (-995 -994 4 2147483647 -841 -16000) ,11.f7f6 (994 995 3 2147483647 852 -16000) ,12.c6d5 (-995 -994 3 2147483647 -839 -16000) 
,,,,,,,,,,,12.c6b5 (-995 -994 3 2147483544 -839 -1028) 
,,,,,,,,,,,12.c6d7 (-995 -994 3 83 -839 -1028) 
,,,,,,,,,,,12.c6c7 (-995 -994 3 0 -839 -1028) 
,,,,,,,,,,,12.c6b7 (-995 -994 3 0 -839 -1028) 
,,,,,,,,,10.d5e6 (-995 -994 4 2147483543 -841 -1028) ,11.f7f6 (994 995 3 2147483647 846 -16000) ,12.e6e7 (-995 -994 3 2147483647 -831 -16000) 
,,,,,,,,,,11.h6h7 (994 995 3 2147483537 846 621) ,12.e6f7 (-995 -994 2 2147483627 -933 -16000) 
,,,,,,,,,,,12.e6d5 (-995 -994 2 0 -933 -1023) 
,,,,,,,,,,,12.e6d7 (-995 -994 2 0 -933 -1023) 
,,,,,,,,,,,12.e5e4 (-995 -994 2 0 -933 -1023) 
,,,,,,,,,10.e5e4 (-995 -994 4 0 -841 -1023) ,11.d3e4 (994 995 3 2147483647 833 -16000) ,12.d5e4 (-995 -994 2 2147483647 -948 -16000) 
,,,,,,,,,,11.h6h7 (994 995 3 2147483546 833 886) ,12.e4d3 (-995 -994 2 2147483595 -919 -16000) 
,,,,,,,,,,11.f7f6 (994 995 3 2147483545 833 950) 
,,,,,,,,,,11.e7h4 (994 995 3 2147483544 833 950) 
,,,,,,,,,,11.f7g7 (994 995 3 35 833 950) 
,,,,,,,,,,11.e7d6 (994 995 3 1 833 950) 
,,,,,,,,,,11.f7f5 (994 995 3 1 833 950) ,12.d5c6 (-995 -994 3 2147483647 -827 -16000) 
,,,,,,,,,,11.e7c5 (994 995 3 0 833 978) 
,,,,,,,,,,11.e7f6 (994 995 3 0 833 978) 
,,,,,,,,,,11.e7d8 (994 995 3 0 833 978) 
,,,,,,,,,,11.e7f8 (994 995 3 0 833 978) 
,,,,,,,,,,11.f7f1 (994 995 3 0 833 978) 
,,,,,,,,,,11.f7f2 (994 995 3 0 833 978) 
,,,,,,,,,,11.f7f3 (994 995 3 0 833 978) 
,,,,,,,,,,11.f7f4 (994 995 3 0 833 978) 
,,,,,,,,,,11.e7g5 (994 995 3 0 833 978) 
,,,,,,,,,,11.e7a3 (994 995 3 0 833 978) 
